,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
6477,2020-09-09,-20.0,-9.0,,-35.0,-52.0,13.0,Greenwich,5184,E09000011,-29.0
6478,2020-09-10,-15.0,-5.0,,-36.0,-54.0,13.0,Greenwich,5184,E09000011,-27.5
6479,2020-09-11,-23.0,-7.0,41.0,-28.0,-51.0,12.0,Greenwich,5184,E09000011,-27.25
6480,2020-09-14,-14.0,-6.0,80.0,-30.0,-50.0,12.0,Greenwich,5184,E09000011,-25.0
6481,2020-09-15,-16.0,-7.0,63.0,-32.0,-50.0,13.0,Greenwich,5184,E09000011,-26.25
6482,2020-09-16,-21.0,-7.0,48.0,-33.0,-49.0,13.0,Greenwich,5184,E09000011,-27.5
6483,2020-09-17,-16.0,-7.0,57.0,-34.0,-51.0,13.0,Greenwich,5184,E09000011,-27.0
6484,2020-09-18,-23.0,-7.0,45.0,-28.0,-48.0,12.0,Greenwich,5184,E09000011,-26.5
6485,2020-09-21,-14.0,-4.0,61.0,-30.0,-51.0,13.0,Greenwich,5184,E09000011,-24.75
6486,2020-09-22,-17.0,-6.0,51.0,-30.0,-51.0,13.0,Greenwich,5184,E09000011,-26.0
6487,2020-09-23,-23.0,-10.0,3.0,-35.0,-48.0,14.0,Greenwich,5184,E09000011,-29.0
6488,2020-09-24,-20.0,-6.0,12.0,-37.0,-50.0,15.0,Greenwich,5184,E09000011,-28.25
6489,2020-09-25,-28.0,-9.0,-3.0,-31.0,-47.0,14.0,Greenwich,5184,E09000011,-28.75
6490,2020-09-28,-14.0,-3.0,38.0,-31.0,-47.0,13.0,Greenwich,5184,E09000011,-23.75
6491,2020-09-29,-20.0,-10.0,16.0,-33.0,-48.0,14.0,Greenwich,5184,E09000011,-27.75
6492,2020-09-30,-25.0,-9.0,-2.0,-34.0,-47.0,14.0,Greenwich,5184,E09000011,-28.75
6493,2020-10-01,-20.0,-4.0,20.0,-35.0,-47.0,14.0,Greenwich,5184,E09000011,-26.5
6494,2020-10-02,-38.0,-15.0,-33.0,-34.0,-46.0,15.0,Greenwich,5184,E09000011,-33.25
6495,2020-10-05,-19.0,-4.0,13.0,-31.0,-48.0,14.0,Greenwich,5184,E09000011,-25.5
6496,2020-10-06,-24.0,-9.0,5.0,-34.0,-48.0,14.0,Greenwich,5184,E09000011,-28.75
6497,2020-10-07,-25.0,-3.0,15.0,-35.0,-45.0,14.0,Greenwich,5184,E09000011,-27.0
6498,2020-10-08,-26.0,-8.0,-6.0,-39.0,-48.0,15.0,Greenwich,5184,E09000011,-30.25
6499,2020-10-09,-31.0,-8.0,-1.0,-32.0,-44.0,13.0,Greenwich,5184,E09000011,-28.75
6500,2020-10-12,-26.0,-10.0,-7.0,-34.0,-47.0,14.0,Greenwich,5184,E09000011,-29.25
6501,2020-10-13,-29.0,-13.0,-23.0,-36.0,-48.0,15.0,Greenwich,5184,E09000011,-31.5
6502,2020-10-14,-28.0,-3.0,-5.0,-35.0,-45.0,15.0,Greenwich,5184,E09000011,-27.75
6503,2020-10-15,-27.0,-3.0,-2.0,-37.0,-47.0,15.0,Greenwich,5184,E09000011,-28.5
6504,2020-10-16,-29.0,-4.0,2.0,-30.0,-43.0,13.0,Greenwich,5184,E09000011,-26.5
6505,2020-10-19,-23.0,-5.0,28.0,-36.0,-48.0,15.0,Greenwich,5184,E09000011,-28.0
6506,2020-10-20,-26.0,-8.0,21.0,-37.0,-49.0,16.0,Greenwich,5184,E09000011,-30.0
6507,2020-10-21,-35.0,-13.0,-25.0,-42.0,-48.0,17.0,Greenwich,5184,E09000011,-34.5
6508,2020-10-22,-25.0,-3.0,20.0,-40.0,-49.0,16.0,Greenwich,5184,E09000011,-29.25
6509,2020-10-23,-28.0,-4.0,6.0,-33.0,-48.0,15.0,Greenwich,5184,E09000011,-28.25
6510,2020-10-26,-13.0,-3.0,38.0,-40.0,-56.0,16.0,Greenwich,5184,E09000011,-28.0
6511,2020-10-27,-22.0,-13.0,-22.0,-42.0,-56.0,18.0,Greenwich,5184,E09000011,-33.25
6512,2020-10-28,-20.0,-7.0,3.0,-42.0,-54.0,17.0,Greenwich,5184,E09000011,-30.75
6513,2020-10-29,-23.0,-7.0,-19.0,-45.0,-56.0,18.0,Greenwich,5184,E09000011,-32.75
6514,2020-10-30,-24.0,-3.0,11.0,-33.0,-53.0,16.0,Greenwich,5184,E09000011,-28.25
6515,2020-11-02,-8.0,1.0,7.0,-31.0,-47.0,13.0,Greenwich,5184,E09000011,-21.25
6516,2020-11-03,-6.0,-2.0,-8.0,-31.0,-46.0,13.0,Greenwich,5184,E09000011,-21.25
6517,2020-11-04,-1.0,3.0,9.0,-28.0,-42.0,11.0,Greenwich,5184,E09000011,-17.0
6518,2020-11-05,-55.0,-11.0,-5.0,-48.0,-53.0,20.0,Greenwich,5184,E09000011,-41.75
6519,2020-11-06,-59.0,-8.0,0.0,-45.0,-50.0,21.0,Greenwich,5184,E09000011,-40.5
6520,2020-11-09,-51.0,-11.0,7.0,-41.0,-52.0,19.0,Greenwich,5184,E09000011,-38.75
6521,2020-11-10,-51.0,-8.0,14.0,-42.0,-53.0,20.0,Greenwich,5184,E09000011,-38.5
6522,2020-11-11,-53.0,-5.0,-4.0,-45.0,-51.0,20.0,Greenwich,5184,E09000011,-38.5
6523,2020-11-12,-51.0,-3.0,16.0,-46.0,-53.0,20.0,Greenwich,5184,E09000011,-38.25
6524,2020-11-13,-55.0,-3.0,6.0,-41.0,-50.0,20.0,Greenwich,5184,E09000011,-37.25
6525,2020-11-16,-48.0,-8.0,5.0,-42.0,-53.0,19.0,Greenwich,5184,E09000011,-37.75
6526,2020-11-17,-50.0,-7.0,2.0,-43.0,-53.0,20.0,Greenwich,5184,E09000011,-38.25
6527,2020-11-18,-52.0,-8.0,2.0,-45.0,-51.0,20.0,Greenwich,5184,E09000011,-39.0
6528,2020-11-19,-53.0,-7.0,-13.0,-49.0,-54.0,21.0,Greenwich,5184,E09000011,-40.75
6529,2020-11-20,-55.0,-4.0,-15.0,-43.0,-52.0,21.0,Greenwich,5184,E09000011,-38.5
6530,2020-11-23,-47.0,-8.0,13.0,-43.0,-52.0,19.0,Greenwich,5184,E09000011,-37.5
6531,2020-11-24,-49.0,-9.0,14.0,-44.0,-53.0,20.0,Greenwich,5184,E09000011,-38.75
6532,2020-11-25,-52.0,-10.0,-5.0,-44.0,-50.0,20.0,Greenwich,5184,E09000011,-39.0
6533,2020-11-26,-49.0,-5.0,5.0,-47.0,-53.0,20.0,Greenwich,5184,E09000011,-38.5
6534,2020-11-27,-52.0,-4.0,-1.0,-43.0,-50.0,20.0,Greenwich,5184,E09000011,-37.25
6535,2020-11-30,-45.0,-9.0,-8.0,-43.0,-51.0,19.0,Greenwich,5184,E09000011,-37.0
6536,2020-12-01,-46.0,-7.0,4.0,-44.0,-50.0,19.0,Greenwich,5184,E09000011,-36.75
6537,2020-12-02,-23.0,-2.0,-12.0,-40.0,-44.0,16.0,Greenwich,5184,E09000011,-27.25
6538,2020-12-03,-29.0,-9.0,-34.0,-43.0,-48.0,18.0,Greenwich,5184,E09000011,-32.25
6539,2020-12-04,-31.0,0.0,-20.0,-37.0,-44.0,16.0,Greenwich,5184,E09000011,-28.0
6540,2020-12-07,-20.0,-3.0,-12.0,-38.0,-47.0,15.0,Greenwich,5184,E09000011,-27.0
6541,2020-02-17,23.0,10.0,15.0,16.0,-12.0,2.0,Kensington and Chelsea,2853,E09000020,9.25
6542,2020-02-18,21.0,-2.0,4.0,10.0,-12.0,2.0,Kensington and Chelsea,2853,E09000020,4.25
6543,2020-02-19,16.0,-2.0,-6.0,8.0,-11.0,2.0,Kensington and Chelsea,2853,E09000020,2.75
6544,2020-02-20,19.0,-3.0,-12.0,14.0,-10.0,3.0,Kensington and Chelsea,2853,E09000020,5.0
6545,2020-02-21,12.0,1.0,9.0,15.0,-11.0,2.0,Kensington and Chelsea,2853,E09000020,4.25
6546,2020-02-24,2.0,4.0,-11.0,7.0,-1.0,1.0,Kensington and Chelsea,2853,E09000020,3.0
6547,2020-02-25,4.0,6.0,10.0,9.0,0.0,0.0,Kensington and Chelsea,2853,E09000020,4.75
6548,2020-02-26,3.0,5.0,9.0,-2.0,0.0,1.0,Kensington and Chelsea,2853,E09000020,1.5
6549,2020-02-27,1.0,3.0,-2.0,2.0,0.0,2.0,Kensington and Chelsea,2853,E09000020,1.5
6550,2020-02-28,5.0,2.0,-11.0,6.0,0.0,2.0,Kensington and Chelsea,2853,E09000020,3.25
6551,2020-03-02,-3.0,7.0,12.0,-5.0,1.0,1.0,Kensington and Chelsea,2853,E09000020,0.0
6552,2020-03-03,0.0,8.0,6.0,-2.0,1.0,1.0,Kensington and Chelsea,2853,E09000020,1.75
6553,2020-03-04,-4.0,2.0,-9.0,-6.0,2.0,2.0,Kensington and Chelsea,2853,E09000020,-1.5
6554,2020-03-05,-10.0,-1.0,-20.0,-4.0,0.0,3.0,Kensington and Chelsea,2853,E09000020,-3.75
6555,2020-03-06,-5.0,13.0,12.0,-5.0,0.0,1.0,Kensington and Chelsea,2853,E09000020,0.75
6556,2020-03-09,-6.0,8.0,2.0,-6.0,0.0,2.0,Kensington and Chelsea,2853,E09000020,-1.0
6557,2020-03-10,-9.0,11.0,3.0,-10.0,-2.0,3.0,Kensington and Chelsea,2853,E09000020,-2.5
6558,2020-03-11,-9.0,12.0,17.0,-12.0,-4.0,4.0,Kensington and Chelsea,2853,E09000020,-3.25
6559,2020-03-12,-14.0,21.0,3.0,-17.0,-9.0,5.0,Kensington and Chelsea,2853,E09000020,-4.75
6560,2020-03-13,-21.0,18.0,2.0,-20.0,-14.0,7.0,Kensington and Chelsea,2853,E09000020,-9.25
6561,2020-03-16,-29.0,22.0,19.0,-33.0,-28.0,10.0,Kensington and Chelsea,2853,E09000020,-17.0
6562,2020-03-17,-40.0,15.0,-7.0,-43.0,-39.0,15.0,Kensington and Chelsea,2853,E09000020,-26.75
6563,2020-03-18,-50.0,18.0,-4.0,-48.0,-48.0,19.0,Kensington and Chelsea,2853,E09000020,-32.0
6564,2020-03-19,-55.0,21.0,-20.0,-53.0,-51.0,20.0,Kensington and Chelsea,2853,E09000020,-34.5
6565,2020-03-20,-65.0,-2.0,-17.0,-57.0,-55.0,23.0,Kensington and Chelsea,2853,E09000020,-44.75
6566,2020-03-23,-73.0,-21.0,-6.0,-66.0,-68.0,27.0,Kensington and Chelsea,2853,E09000020,-57.0
6567,2020-03-24,-84.0,-32.0,-27.0,-77.0,-77.0,31.0,Kensington and Chelsea,2853,E09000020,-67.5
6568,2020-03-25,-85.0,-35.0,-27.0,-80.0,-80.0,33.0,Kensington and Chelsea,2853,E09000020,-70.0
6569,2020-03-26,-86.0,-37.0,-27.0,-82.0,-79.0,34.0,Kensington and Chelsea,2853,E09000020,-71.0
6570,2020-03-27,-88.0,-40.0,-31.0,-83.0,-78.0,35.0,Kensington and Chelsea,2853,E09000020,-72.25
6571,2020-03-30,-87.0,-41.0,-46.0,-83.0,-81.0,33.0,Kensington and Chelsea,2853,E09000020,-73.0
6572,2020-03-31,-86.0,-41.0,-42.0,-85.0,-81.0,34.0,Kensington and Chelsea,2853,E09000020,-73.25
6573,2020-04-01,-87.0,-43.0,-42.0,-85.0,-81.0,34.0,Kensington and Chelsea,2853,E09000020,-74.0
6574,2020-04-02,-87.0,-41.0,-39.0,-85.0,-82.0,,Kensington and Chelsea,2853,E09000020,-73.75
6575,2020-04-03,-89.0,-42.0,-35.0,-83.0,-81.0,,Kensington and Chelsea,2853,E09000020,-73.75
6576,2020-04-06,-87.0,-41.0,-34.0,-83.0,-81.0,33.0,Kensington and Chelsea,2853,E09000020,-73.0
6577,2020-04-07,-87.0,-39.0,-26.0,-84.0,-82.0,33.0,Kensington and Chelsea,2853,E09000020,-73.0
6578,2020-04-08,-87.0,-38.0,-34.0,-84.0,-81.0,33.0,Kensington and Chelsea,2853,E09000020,-72.5
6579,2020-04-09,-87.0,-32.0,-25.0,-83.0,-81.0,33.0,Kensington and Chelsea,2853,E09000020,-70.75
6580,2020-04-10,-90.0,-43.0,-31.0,-88.0,-86.0,,Kensington and Chelsea,2853,E09000020,-76.75
6581,2020-04-13,-91.0,-47.0,-37.0,-89.0,-88.0,,Kensington and Chelsea,2853,E09000020,-78.75
6582,2020-04-14,-87.0,-38.0,-29.0,-83.0,-80.0,33.0,Kensington and Chelsea,2853,E09000020,-72.0
6583,2020-04-15,-87.0,-38.0,-22.0,-83.0,-80.0,33.0,Kensington and Chelsea,2853,E09000020,-72.0
6584,2020-04-16,-87.0,-37.0,-28.0,-83.0,-80.0,34.0,Kensington and Chelsea,2853,E09000020,-71.75
6585,2020-04-17,-89.0,-42.0,-43.0,-83.0,-80.0,,Kensington and Chelsea,2853,E09000020,-73.5
6586,2020-04-20,-86.0,-37.0,-14.0,-82.0,-80.0,32.0,Kensington and Chelsea,2853,E09000020,-71.25
6587,2020-04-21,-86.0,-38.0,-16.0,-82.0,-80.0,32.0,Kensington and Chelsea,2853,E09000020,-71.5
6588,2020-04-22,-86.0,-35.0,-11.0,-82.0,-79.0,33.0,Kensington and Chelsea,2853,E09000020,-70.5
6589,2020-04-23,-86.0,-34.0,-9.0,-82.0,-79.0,33.0,Kensington and Chelsea,2853,E09000020,-70.25
6590,2020-04-24,-88.0,-35.0,-16.0,-82.0,-78.0,34.0,Kensington and Chelsea,2853,E09000020,-70.75
6591,2020-04-27,-86.0,-35.0,-18.0,-81.0,-78.0,31.0,Kensington and Chelsea,2853,E09000020,-70.0
6592,2020-04-28,-88.0,-47.0,-59.0,-83.0,-81.0,34.0,Kensington and Chelsea,2853,E09000020,-74.75
6593,2020-04-29,-86.0,-38.0,-35.0,-82.0,-79.0,33.0,Kensington and Chelsea,2853,E09000020,-71.25
6594,2020-04-30,-88.0,-39.0,-45.0,-83.0,-80.0,34.0,Kensington and Chelsea,2853,E09000020,-72.5
6595,2020-05-01,-87.0,-34.0,-29.0,-81.0,-78.0,33.0,Kensington and Chelsea,2853,E09000020,-70.0
6596,2020-05-04,-85.0,-33.0,-6.0,-80.0,-78.0,31.0,Kensington and Chelsea,2853,E09000020,-69.0
6597,2020-05-05,-85.0,-34.0,-9.0,-81.0,-78.0,31.0,Kensington and Chelsea,2853,E09000020,-69.5
6598,2020-05-06,-84.0,-30.0,4.0,-80.0,-77.0,31.0,Kensington and Chelsea,2853,E09000020,-67.75
6599,2020-05-07,-84.0,-28.0,4.0,-80.0,-77.0,31.0,Kensington and Chelsea,2853,E09000020,-67.25
6600,2020-05-08,-86.0,-34.0,11.0,-84.0,-83.0,,Kensington and Chelsea,2853,E09000020,-71.75
6601,2020-05-11,-85.0,-31.0,-21.0,-79.0,-76.0,30.0,Kensington and Chelsea,2853,E09000020,-67.75
6602,2020-05-12,-83.0,-29.0,-4.0,-79.0,-77.0,31.0,Kensington and Chelsea,2853,E09000020,-67.0
6603,2020-05-13,-85.0,-31.0,-11.0,-80.0,-76.0,32.0,Kensington and Chelsea,2853,E09000020,-68.0
6604,2020-05-14,-84.0,-26.0,-2.0,-78.0,-76.0,32.0,Kensington and Chelsea,2853,E09000020,-66.0
6605,2020-05-15,-85.0,-27.0,4.0,-78.0,-75.0,31.0,Kensington and Chelsea,2853,E09000020,-66.25
6606,2020-05-18,-82.0,-22.0,26.0,-76.0,-74.0,28.0,Kensington and Chelsea,2853,E09000020,-63.5
6607,2020-05-19,-81.0,-22.0,38.0,-78.0,-74.0,29.0,Kensington and Chelsea,2853,E09000020,-63.75
6608,2020-05-20,-81.0,-21.0,47.0,-77.0,-73.0,28.0,Kensington and Chelsea,2853,E09000020,-63.0
6609,2020-05-21,-82.0,-18.0,34.0,-77.0,-74.0,29.0,Kensington and Chelsea,2853,E09000020,-62.75
6610,2020-05-22,-83.0,-21.0,11.0,-76.0,-72.0,30.0,Kensington and Chelsea,2853,E09000020,-63.0
6611,2020-05-25,-81.0,-26.0,80.0,-79.0,-84.0,,Kensington and Chelsea,2853,E09000020,-67.5
6612,2020-05-26,-80.0,-20.0,45.0,-76.0,-72.0,26.0,Kensington and Chelsea,2853,E09000020,-62.0
6613,2020-05-27,-81.0,-21.0,34.0,-76.0,-71.0,28.0,Kensington and Chelsea,2853,E09000020,-62.25
6614,2020-05-28,-80.0,-16.0,44.0,-74.0,-72.0,28.0,Kensington and Chelsea,2853,E09000020,-60.5
6615,2020-05-29,-81.0,-17.0,28.0,-73.0,-71.0,27.0,Kensington and Chelsea,2853,E09000020,-60.5
6616,2020-06-01,-78.0,-13.0,33.0,-71.0,-70.0,25.0,Kensington and Chelsea,2853,E09000020,-58.0
6617,2020-06-02,-78.0,-15.0,35.0,-73.0,-70.0,25.0,Kensington and Chelsea,2853,E09000020,-59.0
6618,2020-06-03,-80.0,-23.0,-9.0,-73.0,-70.0,29.0,Kensington and Chelsea,2853,E09000020,-61.5
6619,2020-06-04,-80.0,-19.0,-7.0,-73.0,-71.0,29.0,Kensington and Chelsea,2853,E09000020,-60.75
6620,2020-06-05,-82.0,-20.0,-9.0,-72.0,-68.0,29.0,Kensington and Chelsea,2853,E09000020,-60.5
6621,2020-06-08,-78.0,-15.0,12.0,-71.0,-68.0,26.0,Kensington and Chelsea,2853,E09000020,-58.0
6622,2020-06-09,-77.0,-16.0,23.0,-72.0,-68.0,26.0,Kensington and Chelsea,2853,E09000020,-58.25
6623,2020-06-10,-80.0,-24.0,-14.0,-73.0,-69.0,29.0,Kensington and Chelsea,2853,E09000020,-61.5
6624,2020-06-11,-78.0,-18.0,2.0,-72.0,-69.0,29.0,Kensington and Chelsea,2853,E09000020,-59.25
6625,2020-06-12,-80.0,-18.0,-5.0,-71.0,-67.0,28.0,Kensington and Chelsea,2853,E09000020,-59.0
6626,2020-06-15,-72.0,-14.0,31.0,-68.0,-66.0,23.0,Kensington and Chelsea,2853,E09000020,-55.0
6627,2020-06-16,-72.0,-13.0,23.0,-70.0,-66.0,25.0,Kensington and Chelsea,2853,E09000020,-55.25
6628,2020-06-17,-75.0,-21.0,2.0,-71.0,-66.0,26.0,Kensington and Chelsea,2853,E09000020,-58.25
6629,2020-06-18,-75.0,-16.0,-3.0,-70.0,-68.0,27.0,Kensington and Chelsea,2853,E09000020,-57.25
6630,2020-06-19,-77.0,-11.0,7.0,-65.0,-65.0,25.0,Kensington and Chelsea,2853,E09000020,-54.5
